platform,age_group,gender,city,interest,engagement_rate,time_spent_minutes
Instagram,45-54,Feminino,Belém,Negócios,0.07104836856301687,12
Instagram,55-64,Outro,Rio de Janeiro,Tecnologia,0.03129640411822207,30
Instagram,25-34,Feminino,Rio de Janeiro,Saúde,0.05937455297209719,9
Instagram,55-64,Masculino,Guarulhos,Esportes,0.04179753925852807,46
Instagram,25-34,Outro,Rio de Janeiro,Esportes,0.03271198332538504,15
Instagram,55-64,Masculino,Recife,Viagem,0.0747748536849759,56
Instagram,25-34,Outro,Porto Alegre,Viagem,0.07975657317249471,58
Instagram,55-64,Masculino,Fortaleza,Fitness,0.05504074624270981,48
Instagram,35-44,Feminino,Belo Horizonte,Fitness,0.06696639673875877,56
Instagram,65+,Outro,Guarulhos,Esportes,0.0407640540730142,41
Instagram,65+,Outro,Porto Alegre,Educação,0.038666132171390574,52
Instagram,35-44,Feminino,Salvador,Música,0.05657013359658711,18
Instagram,18-24,Outro,São Luís,Esportes,0.07208005439529826,42
Instagram,25-34,Feminino,Belém,Fitness,0.07140467643425866,18
Instagram,25-34,Outro,Brasília,Viagem,0.07834017586342054,41
Instagram,65+,Feminino,Belém,Beleza,0.039697414435590425,55
Instagram,65+,Masculino,Porto Alegre,Beleza,0.025400270424959036,20
Instagram,65+,Masculino,Manaus,Esportes,0.05857765986901502,46
Instagram,25-34,Masculino,São Paulo,Viagem,0.030572634306186272,32
Instagram,55-64,Outro,Curitiba,Automóveis,0.07501866719875017,23
Instagram,18-24,Feminino,São Paulo,Música,0.05639254389645733,18
Instagram,65+,Outro,Salvador,Saúde,0.07716353421937626,55
Instagram,25-34,Outro,Belém,Beleza,0.06625445183849477,20
Instagram,18-24,Masculino,Guarulhos,Música,0.022515093187181583,57
Instagram,45-54,Masculino,São Paulo,Culinária,0.04613518174879902,41
Instagram,45-54,Outro,Goiânia,Educação,0.07177747549120944,12
Instagram,18-24,Masculino,Brasília,Educação,0.0662247482037045,54
Instagram,55-64,Feminino,Goiânia,Música,0.06724259490213268,8
Instagram,18-24,Masculino,Goiânia,Entretenimento,0.04692726657087825,48
Instagram,65+,Outro,Curitiba,Casa e Decoração,0.04532350610859531,12
Instagram,65+,Masculino,Manaus,Fitness,0.032834133240861485,8
Instagram,45-54,Masculino,Brasília,Esportes,0.02807343433604139,26
Instagram,35-44,Masculino,São Paulo,Viagem,0.025491216861128763,45
Instagram,35-44,Feminino,Rio de Janeiro,Viagem,0.024463420966153924,5
Instagram,25-34,Feminino,Campinas,Esportes,0.05828475840910774,59
Instagram,25-34,Outro,Fortaleza,Esportes,0.05071278836570245,37
Instagram,65+,Masculino,Goiânia,Entretenimento,0.045743702555435084,18
Instagram,45-54,Masculino,Belo Horizonte,Moda,0.058905173010298184,6
Instagram,65+,Outro,Goiânia,Esportes,0.05118767061315431,18
Instagram,55-64,Outro,Recife,Automóveis,0.06710820455232062,30
Instagram,65+,Masculino,Rio de Janeiro,Moda,0.06343872233630334,46
Instagram,18-24,Masculino,Goiânia,Música,0.029304570110494137,40
Instagram,55-64,Outro,São Paulo,Arte,0.04514542774560082,51
Instagram,65+,Outro,Salvador,Culinária,0.03362846352149988,11
Instagram,25-34,Outro,Rio de Janeiro,Música,0.058813648380854316,54
Instagram,25-34,Outro,São Luís,Culinária,0.04628572862668534,23
Instagram,65+,Masculino,Belo Horizonte,Entretenimento,0.02859331251706296,43
Instagram,65+,Masculino,Brasília,Esportes,0.042936586718268485,5
Instagram,35-44,Masculino,Rio de Janeiro,Esportes,0.038610856584172466,41
Instagram,18-24,Feminino,São Paulo,Moda,0.07408518387649839,11
Instagram,18-24,Masculino,Rio de Janeiro,Culinária,0.03141383581141789,10
Instagram,18-24,Feminino,Curitiba,Tecnologia,0.0743145985859519,17
Instagram,18-24,Masculino,Campinas,Moda,0.05456679068453334,9
Instagram,45-54,Masculino,Porto Alegre,Negócios,0.06508727125960422,45
Instagram,55-64,Masculino,Rio de Janeiro,Fitness,0.07226293683584488,18
Instagram,18-24,Feminino,Campinas,Entretenimento,0.057165874545521606,48
Instagram,18-24,Feminino,Belém,Entretenimento,0.07611794368788503,36
Instagram,65+,Outro,Manaus,Viagem,0.06504094710779021,24
Instagram,25-34,Masculino,Goiânia,Música,0.046569563350880305,36
Instagram,18-24,Masculino,Manaus,Moda,0.06516577818496981,41
Instagram,55-64,Outro,Porto Alegre,Negócios,0.0787363178333833,25
Instagram,55-64,Outro,Belém,Saúde,0.06311521302342764,14
Instagram,18-24,Feminino,Rio de Janeiro,Beleza,0.05451472409716815,41
Instagram,25-34,Masculino,Fortaleza,Educação,0.025684333885621306,42
Instagram,55-64,Feminino,Salvador,Esportes,0.07336958801343267,8
Instagram,65+,Outro,Brasília,Música,0.042691499533852664,28
Instagram,55-64,Feminino,Porto Alegre,Negócios,0.02356131854400813,20
Instagram,18-24,Feminino,Recife,Beleza,0.059308860227024404,37
Instagram,45-54,Masculino,Brasília,Música,0.04414723322475539,6
Instagram,35-44,Masculino,Recife,Moda,0.04571960611958463,18
Instagram,55-64,Masculino,Belém,Negócios,0.03522476397940032,17
Instagram,45-54,Outro,Campinas,Educação,0.05788606904832441,42
Instagram,18-24,Masculino,Guarulhos,Entretenimento,0.04415670238935569,59
Instagram,55-64,Feminino,Salvador,Esportes,0.07499226999764086,7
Instagram,45-54,Feminino,Porto Alegre,Tecnologia,0.05054965832433178,50
Instagram,25-34,Outro,Campinas,Negócios,0.0686100036643696,24
Instagram,65+,Outro,Belém,Saúde,0.0648999195105711,29
Instagram,25-34,Outro,Belo Horizonte,Saúde,0.03346000530463099,17
Instagram,35-44,Outro,São Paulo,Tecnologia,0.037095433146552295,44
Instagram,25-34,Outro,Manaus,Moda,0.038840622486325284,42
Instagram,25-34,Outro,Curitiba,Beleza,0.06536904039233367,34
Instagram,25-34,Masculino,Rio de Janeiro,Beleza,0.06097813347008557,28
Instagram,45-54,Masculino,Guarulhos,Entretenimento,0.07731260974029104,21
Instagram,55-64,Feminino,Belo Horizonte,Automóveis,0.06010337787487306,12
Instagram,35-44,Masculino,São Paulo,Música,0.04343391698905187,11
Instagram,65+,Feminino,Rio de Janeiro,Saúde,0.032487006444117485,52
Instagram,55-64,Masculino,Rio de Janeiro,Fitness,0.05086193914466869,6
Instagram,45-54,Outro,Rio de Janeiro,Entretenimento,0.07535395826871973,41
Instagram,55-64,Outro,Rio de Janeiro,Casa e Decoração,0.038684036653098004,5
Instagram,65+,Feminino,Brasília,Casa e Decoração,0.05019500175698278,11
Instagram,55-64,Masculino,Porto Alegre,Saúde,0.04236886796622892,23
Instagram,45-54,Masculino,Belo Horizonte,Negócios,0.06821040310827202,11
Instagram,55-64,Masculino,Belo Horizonte,Tecnologia,0.05999646211773213,32
Instagram,18-24,Masculino,Recife,Educação,0.024513013667854217,51
Instagram,25-34,Outro,Recife,Música,0.0435369965779627,29
Instagram,55-64,Feminino,Belo Horizonte,Automóveis,0.056535614027047834,53
Instagram,65+,Outro,Rio de Janeiro,Casa e Decoração,0.036918008418877664,8
Instagram,25-34,Outro,Goiânia,Moda,0.02019066311914686,57
Instagram,35-44,Masculino,São Luís,Negócios,0.07988623145853618,24
Instagram,18-24,Masculino,Belém,Esportes,0.07766350544388101,12
Instagram,45-54,Outro,Rio de Janeiro,Educação,0.024364508591490242,8
Instagram,55-64,Masculino,Goiânia,Música,0.026238621437463434,7
Instagram,65+,Feminino,Salvador,Tecnologia,0.07780934071253352,60
Instagram,25-34,Outro,São Paulo,Viagem,0.07303378941436235,56
Instagram,25-34,Masculino,Campinas,Fitness,0.06319104100832751,10
Instagram,35-44,Outro,Porto Alegre,Arte,0.0528386893668933,24
Instagram,65+,Outro,Goiânia,Casa e Decoração,0.057334562706752606,9
Instagram,35-44,Feminino,Fortaleza,Negócios,0.04827111937141433,44
Instagram,35-44,Masculino,Salvador,Tecnologia,0.04327980592258299,48
Instagram,18-24,Outro,Goiânia,Entretenimento,0.04752404411543716,59
Instagram,25-34,Feminino,Brasília,Esportes,0.06692755314953258,19
Instagram,18-24,Outro,Campinas,Tecnologia,0.05067372499064029,35
Instagram,65+,Masculino,São Paulo,Beleza,0.061047276390700386,44
Instagram,35-44,Feminino,Fortaleza,Entretenimento,0.06663941505715576,10
Instagram,35-44,Outro,São Luís,Moda,0.06109878595517715,26
Instagram,35-44,Feminino,Belo Horizonte,Esportes,0.03012070367510996,31
Instagram,18-24,Outro,Guarulhos,Casa e Decoração,0.03405519586129429,46
Instagram,25-34,Outro,Campinas,Automóveis,0.049298657809798085,42
Instagram,65+,Masculino,Belém,Beleza,0.04057855594121082,22
Instagram,45-54,Masculino,Rio de Janeiro,Arte,0.04389783064496437,17
Instagram,25-34,Masculino,Belém,Arte,0.03980080663997418,30
Instagram,55-64,Masculino,Curitiba,Casa e Decoração,0.020184670180415896,36
Instagram,25-34,Masculino,Recife,Entretenimento,0.0717284143242179,48
Instagram,25-34,Outro,Campinas,Automóveis,0.06368456986127093,10
Instagram,35-44,Outro,Campinas,Negócios,0.07676596789770192,17
Instagram,55-64,Outro,Salvador,Esportes,0.029861150809908796,17
Instagram,55-64,Masculino,São Luís,Tecnologia,0.023001120408072735,42
Instagram,25-34,Outro,Curitiba,Viagem,0.034335381658872136,16
Instagram,25-34,Outro,Curitiba,Música,0.07083117513391224,14
Instagram,65+,Masculino,Goiânia,Arte,0.043159781006592915,58
Instagram,45-54,Outro,Guarulhos,Música,0.02721078232132379,28
Instagram,35-44,Outro,Manaus,Moda,0.03457412231321698,59
Instagram,65+,Masculino,Guarulhos,Automóveis,0.03609284336156819,29
Instagram,18-24,Outro,Fortaleza,Educação,0.04549721442182171,13
Instagram,18-24,Feminino,Curitiba,Entretenimento,0.07563115041247223,35
Instagram,65+,Feminino,Porto Alegre,Educação,0.03696258182327021,5
Instagram,35-44,Masculino,Recife,Tecnologia,0.045992053249474724,57
Instagram,35-44,Outro,Goiânia,Automóveis,0.05213111477829756,45
Instagram,45-54,Masculino,Belém,Esportes,0.025614723275553145,16
Instagram,55-64,Masculino,São Luís,Tecnologia,0.04703850055066741,16
Instagram,18-24,Feminino,São Luís,Esportes,0.044296011351406456,36
Instagram,55-64,Feminino,Salvador,Casa e Decoração,0.0380536602539846,20
Instagram,65+,Feminino,Guarulhos,Culinária,0.05723160622713597,30
Instagram,45-54,Masculino,Belo Horizonte,Negócios,0.05131867316685103,9
Instagram,45-54,Outro,Recife,Viagem,0.025669546167086187,28
Instagram,55-64,Outro,Rio de Janeiro,Automóveis,0.07840078502073061,33
Instagram,45-54,Outro,Belém,Casa e Decoração,0.055350793755796976,7
Instagram,25-34,Outro,Brasília,Tecnologia,0.02935054100379534,22
Instagram,35-44,Masculino,Belo Horizonte,Esportes,0.06772511573788408,40
Instagram,55-64,Masculino,Brasília,Viagem,0.04160116445202727,19
Instagram,25-34,Feminino,Fortaleza,Automóveis,0.022636926780361742,48
Instagram,18-24,Masculino,Curitiba,Automóveis,0.05072774013277718,56
Instagram,45-54,Feminino,Manaus,Moda,0.02554437746069469,23
Instagram,18-24,Outro,Fortaleza,Esportes,0.029721547956090485,44
Instagram,65+,Masculino,Salvador,Tecnologia,0.04721030819423215,45
Instagram,25-34,Outro,Curitiba,Arte,0.054590116085529716,39
Instagram,18-24,Feminino,São Paulo,Arte,0.051443075427516916,44
Instagram,25-34,Masculino,Porto Alegre,Esportes,0.0235585070932883,5
Instagram,18-24,Feminino,Belém,Educação,0.025057734353244977,57
Instagram,35-44,Masculino,Guarulhos,Culinária,0.04370476745503904,12
Instagram,25-34,Feminino,São Luís,Esportes,0.07797215924280643,20
Instagram,35-44,Outro,São Luís,Saúde,0.07270239811651988,24
Instagram,45-54,Outro,Goiânia,Arte,0.024756333739367285,19
Instagram,35-44,Outro,Fortaleza,Beleza,0.02207130383673077,20
Instagram,65+,Feminino,Porto Alegre,Esportes,0.035495929962302185,17
Instagram,55-64,Masculino,Salvador,Negócios,0.03311241351667058,17
Instagram,65+,Feminino,Curitiba,Culinária,0.035905372186814874,8
Instagram,55-64,Masculino,Salvador,Negócios,0.033597490789136035,48
Instagram,55-64,Masculino,Curitiba,Saúde,0.04188064475156918,36
Instagram,18-24,Outro,Fortaleza,Educação,0.07219282987019748,19
Instagram,65+,Outro,Porto Alegre,Educação,0.06971443421087206,29
Instagram,25-34,Masculino,São Luís,Casa e Decoração,0.025204517821823928,6
Instagram,65+,Feminino,Salvador,Casa e Decoração,0.04982159318172175,46
Instagram,25-34,Masculino,Manaus,Saúde,0.07341499507045701,9
Instagram,25-34,Masculino,Curitiba,Educação,0.02734277679221289,48
Instagram,25-34,Masculino,Manaus,Entretenimento,0.03451094722287787,19
Instagram,65+,Feminino,Fortaleza,Negócios,0.05961417917150902,12
Instagram,25-34,Masculino,Curitiba,Viagem,0.035593366204973165,14
Instagram,25-34,Feminino,Campinas,Esportes,0.05700859420665404,33
Instagram,35-44,Masculino,Salvador,Moda,0.04243412560660037,46
Instagram,65+,Feminino,Campinas,Fitness,0.07208991221394724,32
Instagram,65+,Feminino,Belém,Fitness,0.06349291022972037,52
Instagram,18-24,Feminino,Belo Horizonte,Saúde,0.0739331568186002,35
Instagram,55-64,Outro,Curitiba,Negócios,0.05353520448453339,9
Instagram,45-54,Feminino,Rio de Janeiro,Viagem,0.021517016341983632,28
Instagram,18-24,Masculino,São Luís,Entretenimento,0.036095046225341834,16
Instagram,35-44,Outro,Curitiba,Entretenimento,0.0491165317081004,56
Instagram,18-24,Masculino,Recife,Viagem,0.04987169370805424,40
Instagram,45-54,Outro,Manaus,Fitness,0.07877703815119622,14
Instagram,45-54,Outro,Curitiba,Educação,0.03042355735879834,53
Instagram,25-34,Outro,Belo Horizonte,Beleza,0.022857071877845414,5
Instagram,18-24,Outro,Curitiba,Educação,0.05102791066723193,11
Instagram,18-24,Outro,Manaus,Negócios,0.03842017801909227,35
Instagram,65+,Feminino,Manaus,Entretenimento,0.05053459264485914,5
Instagram,25-34,Feminino,Campinas,Educação,0.0206125766572203,53
Instagram,45-54,Masculino,Salvador,Saúde,0.05693097727029342,28
Instagram,35-44,Outro,São Luís,Moda,0.02605917144690544,49
Instagram,25-34,Masculino,São Luís,Esportes,0.05153093792832675,5
Instagram,55-64,Masculino,Guarulhos,Saúde,0.07683935294914615,6
Instagram,55-64,Masculino,Fortaleza,Música,0.04426920167933185,28
Instagram,18-24,Masculino,Fortaleza,Beleza,0.03443116033890809,15
Instagram,35-44,Masculino,Belém,Entretenimento,0.07646856057058943,48
Instagram,35-44,Masculino,Salvador,Moda,0.04493957145124042,40
Instagram,18-24,Feminino,São Paulo,Culinária,0.034292182211146056,45
Instagram,18-24,Outro,Curitiba,Música,0.04460977685202966,18
Instagram,25-34,Masculino,Goiânia,Arte,0.07292490209214804,28
Instagram,55-64,Feminino,Recife,Saúde,0.03270063505709762,9
Instagram,65+,Masculino,Salvador,Esportes,0.04904734825429208,13
Instagram,25-34,Feminino,Belo Horizonte,Beleza,0.0687515406937264,55
Instagram,25-34,Outro,Campinas,Automóveis,0.049960386630172576,60
Instagram,55-64,Outro,Fortaleza,Viagem,0.06477064570739802,25
Instagram,18-24,Outro,Salvador,Moda,0.044849109791281774,51
Instagram,45-54,Feminino,Rio de Janeiro,Esportes,0.04068834809194141,39
Instagram,55-64,Outro,Guarulhos,Saúde,0.05807850158285635,25
Instagram,18-24,Outro,Brasília,Entretenimento,0.07853224205062617,11
Instagram,55-64,Masculino,Belo Horizonte,Casa e Decoração,0.02063679268041577,55
Instagram,25-34,Feminino,Curitiba,Música,0.03096576486389225,47
Instagram,55-64,Masculino,São Luís,Música,0.07381525208857034,26
Instagram,35-44,Feminino,Goiânia,Fitness,0.05506896005994817,50
Instagram,55-64,Masculino,Salvador,Negócios,0.0497760321295544,16
Instagram,25-34,Feminino,Fortaleza,Música,0.06565004372280722,9
Instagram,45-54,Feminino,Brasília,Saúde,0.0588933854478591,23
Instagram,25-34,Masculino,Curitiba,Moda,0.02021901918368291,46
Instagram,55-64,Outro,Recife,Automóveis,0.04259996989124962,60
Facebook,18-24,Outro,Belo Horizonte,Automóveis,0.024495486598920608,30
Facebook,35-44,Feminino,Belo Horizonte,Tecnologia,0.07453239934274804,30
Facebook,65+,Masculino,Curitiba,Viagem,0.0482610737645434,47
Facebook,65+,Masculino,Belém,Viagem,0.04643730711886251,21
Facebook,45-54,Masculino,Salvador,Fitness,0.024049408900106834,53
Facebook,35-44,Outro,Curitiba,Casa e Decoração,0.07910783974511433,53
Facebook,45-54,Masculino,São Luís,Entretenimento,0.037172675440646966,60
Facebook,35-44,Feminino,Recife,Beleza,0.05983332476074957,58
Facebook,55-64,Feminino,São Luís,Entretenimento,0.020760250639179773,42
Facebook,25-34,Masculino,Rio de Janeiro,Culinária,0.0689426256980523,18
Facebook,65+,Outro,Belo Horizonte,Moda,0.044880166872260735,24
Facebook,35-44,Outro,Porto Alegre,Viagem,0.03796334897146749,10
Facebook,18-24,Masculino,Brasília,Arte,0.0692457975755269,59
Facebook,25-34,Feminino,Recife,Automóveis,0.07563961293674892,48
Facebook,18-24,Outro,Belém,Fitness,0.048300324957831396,43
Facebook,45-54,Outro,Recife,Tecnologia,0.07312043773349815,12
Facebook,18-24,Feminino,Fortaleza,Educação,0.04579837592208362,51
Facebook,35-44,Outro,Brasília,Automóveis,0.07894763169000477,48
Facebook,45-54,Feminino,Belo Horizonte,Beleza,0.05058287217895166,48
Facebook,45-54,Feminino,Campinas,Tecnologia,0.06435710372312371,51
Facebook,45-54,Feminino,Campinas,Saúde,0.03621332852998507,59
Facebook,25-34,Outro,Fortaleza,Negócios,0.040173690526363694,10
Facebook,65+,Outro,Curitiba,Casa e Decoração,0.055876411837743056,57
Facebook,45-54,Masculino,São Luís,Música,0.063546721457563,54
Facebook,45-54,Feminino,São Paulo,Fitness,0.07706140399882853,49
Facebook,45-54,Feminino,Salvador,Arte,0.07661464811657777,27
Facebook,18-24,Masculino,Guarulhos,Educação,0.04485363972593962,27
Facebook,65+,Masculino,São Paulo,Beleza,0.07802161085903526,24
Facebook,18-24,Feminino,Campinas,Casa e Decoração,0.028673668490245417,12
Facebook,45-54,Masculino,Rio de Janeiro,Educação,0.0640386287570556,15
Facebook,55-64,Outro,Guarulhos,Entretenimento,0.056469668380174726,23
Facebook,45-54,Feminino,Salvador,Esportes,0.03522417519100764,5
Facebook,65+,Feminino,Fortaleza,Entretenimento,0.021285301698281796,18
Facebook,25-34,Outro,Belém,Esportes,0.036377464821820096,52
Facebook,18-24,Masculino,Salvador,Educação,0.035452057776461404,20
Facebook,25-34,Feminino,Salvador,Beleza,0.028449952295351806,14
Facebook,65+,Feminino,Manaus,Beleza,0.07188581962347856,25
Facebook,65+,Masculino,Guarulhos,Automóveis,0.027672646038136836,38
Facebook,18-24,Masculino,Curitiba,Beleza,0.06117039720075104,20
Facebook,35-44,Masculino,Curitiba,Música,0.031255523569413975,29
Facebook,65+,Feminino,Belo Horizonte,Arte,0.06249464287009032,5
Facebook,35-44,Feminino,Brasília,Música,0.020667091337326863,30
Facebook,35-44,Outro,Belo Horizonte,Moda,0.060084485340349214,6
Facebook,65+,Masculino,Brasília,Casa e Decoração,0.0468201107480577,39
Facebook,55-64,Feminino,Belo Horizonte,Automóveis,0.03788396752360424,48
Facebook,45-54,Outro,Manaus,Viagem,0.07016180243334633,55
Facebook,55-64,Outro,Belo Horizonte,Beleza,0.03648763554122488,59
Facebook,18-24,Masculino,Brasília,Música,0.06988024465294514,11
Facebook,25-34,Feminino,Manaus,Educação,0.03750713341338638,46
Facebook,18-24,Outro,Fortaleza,Moda,0.05832942215261623,37
Facebook,45-54,Feminino,São Luís,Tecnologia,0.06210107238399633,17
Facebook,18-24,Masculino,Guarulhos,Beleza,0.07444750177165325,20
Facebook,55-64,Outro,Goiânia,Casa e Decoração,0.03919188691369463,52
Facebook,35-44,Feminino,Guarulhos,Esportes,0.0614968476429715,14
Facebook,45-54,Outro,Fortaleza,Casa e Decoração,0.06363029847296486,46
Facebook,25-34,Outro,São Luís,Moda,0.055368283701632506,24
Facebook,35-44,Masculino,Porto Alegre,Casa e Decoração,0.07574002277264397,49
Facebook,35-44,Outro,Curitiba,Viagem,0.04331701482204416,53
Facebook,45-54,Masculino,Goiânia,Moda,0.048012394013655396,34
Facebook,25-34,Outro,Belo Horizonte,Fitness,0.061121551107136116,45
Facebook,65+,Masculino,São Luís,Negócios,0.056588152030592864,41
Facebook,25-34,Outro,Belo Horizonte,Casa e Decoração,0.037340160938966055,26
Facebook,25-34,Feminino,São Paulo,Negócios,0.03861594462880983,58
Facebook,35-44,Masculino,Campinas,Automóveis,0.06216132920859051,42
Facebook,35-44,Feminino,São Paulo,Entretenimento,0.0764708020663094,25
Facebook,35-44,Feminino,Belo Horizonte,Tecnologia,0.05343982178553347,44
Facebook,35-44,Feminino,Guarulhos,Automóveis,0.06872156264275273,37
Facebook,18-24,Masculino,Porto Alegre,Saúde,0.02604072699548388,6
Facebook,65+,Feminino,Rio de Janeiro,Negócios,0.022339083222825632,38
Facebook,25-34,Outro,Salvador,Saúde,0.0419016596015684,48
Facebook,18-24,Feminino,Porto Alegre,Moda,0.07091396139931029,37
Facebook,25-34,Outro,Salvador,Entretenimento,0.026066172123878975,47
Facebook,45-54,Outro,São Paulo,Saúde,0.02486902379997199,43
Facebook,65+,Outro,Rio de Janeiro,Arte,0.06856697110571866,33
Facebook,18-24,Masculino,Recife,Moda,0.060728343187542916,46
Facebook,45-54,Feminino,Belo Horizonte,Educação,0.030931976568424203,56
Facebook,35-44,Outro,Curitiba,Casa e Decoração,0.05162070253201789,15
Facebook,45-54,Masculino,Belo Horizonte,Fitness,0.05582737479991973,47
Facebook,18-24,Outro,Curitiba,Música,0.03598240351022712,24
Facebook,18-24,Feminino,Belém,Culinária,0.0541130985220417,8
Facebook,55-64,Outro,Recife,Moda,0.07668185547371675,48
Facebook,25-34,Feminino,Guarulhos,Música,0.04076334837108367,33
Facebook,18-24,Outro,Belo Horizonte,Viagem,0.05346152994140932,18
Facebook,35-44,Masculino,Curitiba,Casa e Decoração,0.06456737250802068,22
Facebook,55-64,Outro,Salvador,Casa e Decoração,0.07710061344448031,12
Facebook,55-64,Feminino,Curitiba,Moda,0.076401391889508,53
Facebook,18-24,Outro,Belém,Automóveis,0.020328096978967,19
Facebook,35-44,Masculino,Fortaleza,Tecnologia,0.07441873422656721,32
Facebook,45-54,Feminino,Belém,Educação,0.07056350147457402,58
Facebook,18-24,Masculino,Salvador,Culinária,0.04459545133076362,52
Facebook,25-34,Feminino,Campinas,Negócios,0.05437620291083527,11
Facebook,55-64,Masculino,Manaus,Negócios,0.06078091252438966,34
Facebook,35-44,Outro,Guarulhos,Culinária,0.03714983939003941,11
Facebook,18-24,Feminino,Belo Horizonte,Tecnologia,0.02435353570361102,16
Facebook,65+,Outro,Rio de Janeiro,Arte,0.03175491107659589,21
Facebook,45-54,Outro,Salvador,Culinária,0.052865171426345836,16
Facebook,65+,Masculino,Brasília,Esportes,0.058502308329847694,5
Facebook,35-44,Feminino,Campinas,Culinária,0.039758090470411456,37
Facebook,25-34,Outro,Fortaleza,Música,0.03232261583187736,55
Facebook,45-54,Outro,Rio de Janeiro,Negócios,0.025362444906597746,49
Facebook,25-34,Outro,Porto Alegre,Saúde,0.025529298287011566,60
Facebook,25-34,Outro,Rio de Janeiro,Esportes,0.06616531182439885,51
Facebook,25-34,Feminino,Rio de Janeiro,Saúde,0.04147361847866496,33
Facebook,35-44,Feminino,Belo Horizonte,Negócios,0.021757405776687524,42
Facebook,35-44,Feminino,Goiânia,Saúde,0.03611358639444505,21
Facebook,45-54,Outro,Brasília,Entretenimento,0.03030694854929985,54
Facebook,45-54,Outro,Guarulhos,Saúde,0.06037381709115518,41
Facebook,65+,Outro,Rio de Janeiro,Casa e Decoração,0.025279872059813354,48
Facebook,35-44,Outro,Belém,Automóveis,0.07078567637226572,15
Facebook,45-54,Masculino,Guarulhos,Negócios,0.038563288282306867,42
Facebook,65+,Outro,São Luís,Moda,0.05487274600395556,36
Facebook,18-24,Outro,Rio de Janeiro,Saúde,0.062066148455812056,27
Facebook,45-54,Outro,São Luís,Música,0.030526674217601843,59
Facebook,55-64,Masculino,Fortaleza,Arte,0.02499415947966777,51
Facebook,35-44,Feminino,Goiânia,Beleza,0.04883660817358992,26
Facebook,55-64,Outro,Campinas,Esportes,0.06493884707743318,25
Facebook,45-54,Masculino,Porto Alegre,Negócios,0.07711323618666345,6
Facebook,35-44,Feminino,Salvador,Moda,0.03925053278277936,36
Facebook,65+,Masculino,Recife,Música,0.07583834761708416,36
Facebook,18-24,Masculino,São Paulo,Viagem,0.023048711594605985,34
Facebook,55-64,Masculino,Guarulhos,Negócios,0.04101113725628476,25
Facebook,65+,Feminino,Manaus,Automóveis,0.03824815165830207,37
Facebook,25-34,Feminino,Salvador,Casa e Decoração,0.06461749391837679,22
Facebook,45-54,Feminino,Belém,Automóveis,0.021518965908185948,48
Facebook,18-24,Masculino,Salvador,Beleza,0.020471541048121992,16
Facebook,55-64,Feminino,São Paulo,Saúde,0.06343357343720593,58
Facebook,65+,Outro,Goiânia,Culinária,0.060908394765398444,46
Facebook,25-34,Masculino,São Luís,Automóveis,0.036113415350638445,42
Facebook,45-54,Feminino,Belo Horizonte,Arte,0.04114988062662113,50
Facebook,25-34,Masculino,Recife,Tecnologia,0.0312696844229144,55
Facebook,18-24,Feminino,Belém,Culinária,0.0692281800328112,11
Facebook,65+,Feminino,São Luís,Automóveis,0.06579784569364286,32
Facebook,18-24,Masculino,Belém,Automóveis,0.040772164480910096,36
Facebook,45-54,Feminino,Goiânia,Fitness,0.07865711584392607,46
Facebook,65+,Feminino,São Luís,Tecnologia,0.02653899008954679,26
Facebook,65+,Feminino,Goiânia,Beleza,0.04107569966629181,21
Facebook,25-34,Feminino,Campinas,Educação,0.0691400992283819,10
Facebook,45-54,Outro,Curitiba,Tecnologia,0.06917576112303259,37
Facebook,35-44,Feminino,Recife,Entretenimento,0.06072380641640192,54
Facebook,35-44,Masculino,Brasília,Tecnologia,0.03612202309251382,44
Facebook,65+,Feminino,Recife,Educação,0.07182627014091324,11
Facebook,18-24,Outro,Recife,Beleza,0.0666598592603907,58
Facebook,18-24,Outro,Fortaleza,Esportes,0.051221102017104905,43
Facebook,45-54,Feminino,Salvador,Automóveis,0.07752545740045295,32
Facebook,25-34,Masculino,São Paulo,Esportes,0.06403504447666754,27
Facebook,65+,Outro,Guarulhos,Entretenimento,0.06008192824000741,42
Facebook,35-44,Feminino,Guarulhos,Negócios,0.04426749409958029,32
Facebook,35-44,Outro,Recife,Moda,0.06922461009079163,39
Facebook,65+,Feminino,Salvador,Negócios,0.06346441525456206,35
Facebook,25-34,Feminino,Belo Horizonte,Viagem,0.02055381524600505,39
Facebook,35-44,Outro,Campinas,Automóveis,0.070003945992256,17
Facebook,18-24,Feminino,Porto Alegre,Música,0.02906014717450755,27
Facebook,65+,Feminino,Curitiba,Música,0.051294074378325574,58
Facebook,45-54,Masculino,Belo Horizonte,Beleza,0.05842664032837626,40
Facebook,65+,Masculino,Belém,Saúde,0.028437935697542903,47
Facebook,25-34,Masculino,Guarulhos,Viagem,0.04532998228787873,24
Facebook,45-54,Masculino,Brasília,Moda,0.02334221827021398,50
Facebook,18-24,Outro,São Luís,Negócios,0.06521357243620676,26
Facebook,55-64,Masculino,Guarulhos,Negócios,0.05074867725439766,55
Facebook,45-54,Feminino,Rio de Janeiro,Educação,0.04282474589375348,58
Facebook,25-34,Outro,Rio de Janeiro,Beleza,0.02139381469739295,17
Facebook,45-54,Feminino,Guarulhos,Educação,0.07537411504849327,49
Facebook,45-54,Feminino,Belém,Música,0.0547890447395893,20
Facebook,35-44,Outro,Recife,Arte,0.020659182750791434,9
